key,value,tag,definition_en,definition_ca,definition_es,count_all,count_all_fraction,count_nodes,count_nodes_fraction,count_ways,count_ways_fraction,count_relations,count_relations_fraction,in_wiki,projects,key_ca,value_ca,key_es,value_es,number
townhall:type,city,,,ajuntament:tipus	=	ciutat,ayuntamiento:tipo	=	ciudad,,,,,,,,,,,ajuntament:tipus,ciutat,ayuntamiento:tipo,ciudad,21294
traces,1,traces=1,,lavabos:num_chambers	=	*,huellas	=	*,16887,,2,,16885,,,,No,,lavabos:num_chambers,*,huellas,*,21295
tracks,1,tracks=1,,empremtes	=	*,pistas	=	*,158711,,52,,158570,0,89,,No,2,empremtes,*,pistas,*,21296
tracks,2,tracks=2,,,,21059,,42,,20976,,41,,No,2,,,,,6641
tracktype,grade1,tracktype=grade1,,tipus de pista	=	grau 1,tipo de pista	=	grado 1,1528449,0,64,,1528342,0,43,,Yes,17,tipus de pista,grau 1,tipo de pista,grado 1,21298
tracktype,grade2,tracktype=grade2,,tipus de pista	=	grau 2,tipo de pista	=	grado 2,2184432,0,236,,2184143,0,53,,Yes,17,tipus de pista,grau 2,tipo de pista,grado 2,21299
tracktype,grade3,tracktype=grade3,,tipus de pista	=	grau 3,tipo de pista	=	grado 3,2689614,0,3599,,2685998,0,17,,Yes,18,tipus de pista,grau 3,tipo de pista,grado 3,21300
tracktype,grade4,tracktype=grade4,,tipus de pista	=	grau 4,tipo de pista	=	grado 4,2061370,0,188,,2061168,0,14,,Yes,17,tipus de pista,grau 4,tipo de pista,grado 4,21301
tracktype,grade5,tracktype=grade5,,tipus de pista	=	grau 5,tipo de pista	=	grado 5,1749626,0,531,,1749072,0,23,,Yes,16,tipus de pista,grau 5,tipo de pista,grado 5,21302
tracktype,gradex,,,tipus de pista	=	graux,tipo de pista	=	gradox,,,,,,,,,,,tipus de pista,graux,tipo de pista,gradox,21297
trade,agricultural_supplies,,,comerç	=	subministraments agrícoles,comercio	=	suministros agrícolas,,,,,,,,,,,comerç,subministraments agrícoles,comercio,suministros agrícolas,21306
trade,building_supplies,,,comerç	=	materials de construcció,comercio	=	materiales de construcción,,,,,,,,,,,comerç,materials de construcció,comercio,materiales de construcción,21305
trade,timber,,,comerç	=	fusta,comercio	=	madera,,,,,,,,,,,comerç,fusta,comercio,madera,21303
trade,wood,,,comerç	=	fusta,comercio	=	madera,,,,,,,,,,,comerç,fusta,comercio,madera,21304
traffic,local,,,trànsit	=	local,tráfico	=	local,,,,,,,,,,,trànsit,local,tráfico,local,21307
traffic,national,,,trànsit	=	nacional,tráfico	=	nacional,,,,,,,,,,,trànsit,nacional,tráfico,nacional,21308
traffic,regional,,,trànsit	=	regional,tráfico	=	regional,,,,,,,,,,,trànsit,regional,tráfico,regional,21309
traffic,suburban,,,trànsit	=	suburbà,tráfico	=	suburbano,,,,,,,,,,,trànsit,suburbà,tráfico,suburbano,21310
traffic,urban,,,trànsit	=	urbà,tráfico	=	urbano,,,,,,,,,,,trànsit,urbà,tráfico,urbano,21311
traffic_calming,bump,traffic_calming=bump,,calmar el trànsit	=	bony,calmar el tráfico	=	bulto,431158,,427347,0,3811,,,,Yes,9,calmar el trànsit,bony,calmar el tráfico,bulto,21312
traffic_calming,chicane,traffic_calming=chicane,,calmar el trànsit	=	crítica,calmar el tráfico	=	crítica,27072,,24312,0,2759,,1,,Yes,7,calmar el trànsit,crítica,calmar el tráfico,crítica,21319
traffic_calming,choked_island,,,calmar el trànsit	=	illa ofegada,calmar el tráfico	=	isla ahogada,,,,,,,,,,,calmar el trànsit,illa ofegada,calmar el tráfico,isla ahogada,21326
traffic_calming,choked_table,,,calmar el trànsit	=	taula ofegada,calmar el tráfico	=	mesa ahogada,,,,,,,,,,,calmar el trànsit,taula ofegada,calmar el tráfico,mesa ahogada,21328
traffic_calming,choker,traffic_calming=choker,,calmar el trànsit	=	collaret,calmar el tráfico	=	gargantilla,42623,,38183,0,4440,,,,Yes,7,calmar el trànsit,collaret,calmar el tráfico,gargantilla,21317
traffic_calming,cushion,traffic_calming=cushion,,calmar el trànsit	=	coixí,calmar el tráfico	=	almohadón,61314,,59745,0,1569,,,,Yes,7,calmar el trànsit,coixí,calmar el tráfico,almohadón,21316
traffic_calming,dip,,,calmar el trànsit	=	salsa,calmar el tráfico	=	salsa,,,,,,,,,,,calmar el trànsit,salsa,calmar el tráfico,salsa,21321
traffic_calming,double_dip,,,calmar el trànsit	=	doble càrrega,calmar el tráfico	=	doble carga,,,,,,,,,,,calmar el trànsit,doble càrrega,calmar el tráfico,doble carga,21324
traffic_calming,dynamic_bump,,,calmar el trànsit	=	cop dinàmic,calmar el tráfico	=	golpe dinámico,,,,,,,,,,,calmar el trànsit,cop dinàmic,calmar el tráfico,golpe dinámico,21325
traffic_calming,hump,traffic_calming=hump,,calmar el trànsit	=	gepa,calmar el tráfico	=	joroba,377871,,371975,0,5896,,,,Yes,8,calmar el trànsit,gepa,calmar el tráfico,joroba,21313
traffic_calming,island,traffic_calming=island,,calmar el trànsit	=	illa,calmar el tráfico	=	isla,117590,,56448,0,60338,0,804,0,Yes,7,calmar el trànsit,illa,calmar el tráfico,isla,21315
traffic_calming,median,traffic_calming=median,,,,10920,,,,10768,,152,,No,,,,,,12333
traffic_calming,mini_bumps,,,calmar el trànsit	=	mini_cops,calmar el tráfico	=	mini_golpes,,,,,,,,,,,calmar el trànsit,mini_cops,calmar el tráfico,mini_golpes,21323
traffic_calming,no,traffic_calming=no,,calmar el trànsit	=	no,calmar el tráfico	=	no,10037,,6374,,3663,,,,No,2,calmar el trànsit,no,calmar el tráfico,no,21322
traffic_calming,painted_island,,,calmar el trànsit	=	illa pintada,calmar el tráfico	=	isla pintada,,,,,,,,,,,calmar el trànsit,illa pintada,calmar el tráfico,isla pintada,21327
traffic_calming,painted_table,,,calmar el trànsit	=	taula pintada,calmar el tráfico	=	mesa pintada,,,,,,,,,,,calmar el trànsit,taula pintada,calmar el tráfico,mesa pintada,21329
traffic_calming,rumble_strip,traffic_calming=rumble_strip,,calmar el trànsit	=	rumble_strip,calmar el tráfico	=	rumble_strip,45547,,43699,0,1848,,,,Yes,6,calmar el trànsit,rumble_strip,calmar el tráfico,rumble_strip,21318
traffic_calming,table,traffic_calming=table,,calmar el trànsit	=	taula,calmar el tráfico	=	mesa,278080,,219444,0,58636,0,,,Yes,7,calmar el trànsit,taula,calmar el tráfico,mesa,21314
traffic_calming,yes,traffic_calming=yes,,calmar el trànsit	=	sí,calmar el tráfico	=	sí,12923,,10495,,2428,,,,Yes,3,calmar el trànsit,sí,calmar el tráfico,sí,21320
traffic_sign,AT:52.1,,,senyal de trànsit	=	EN: 52.1,señal de tráfico	=	EN: 52.1,,,,,,,,,,,senyal de trànsit,EN: 52.1,señal de tráfico,EN: 52.1,21422
traffic_sign,US:MD:M1-5,,,senyal de trànsit	=	EUA: Doctor en Medicina: M1-5,señal de tráfico	=	EE. UU.: Doctor en Medicina: M1-5,,,,,,,,,,,senyal de trànsit,EUA: Doctor en Medicina: M1-5,señal de tráfico,EE. UU.: Doctor en Medicina: M1-5,21421
traffic_sign,US:R1-1,traffic_sign=US:R1-1,,,,10858,,10857,,1,,,,Yes,4,,,,,12397
traffic_sign,city_limit,traffic_sign=city_limit,,senyal de trànsit	=	límit de la ciutat,señal de tráfico	=	límite de la ciudad,281783,,281475,1,308,,,,Yes,7,senyal de trànsit,límit de la ciutat,señal de tráfico,límite de la ciudad,21424
traffic_sign,speedometer_test,,,senyal de trànsit	=	prova de velocímetre,señal de tráfico	=	prueba de velocímetro,,,,,,,,,,,senyal de trànsit,prova de velocímetre,señal de tráfico,prueba de velocímetro,21442
traffic_sign,stop,traffic_sign=stop,,senyal de trànsit	=	parada,señal de tráfico	=	parada,36124,,36121,0,3,,,,Yes,3,senyal de trànsit,parada,señal de tráfico,parada,21436
traffic_sign,variable_message,,,senyal de trànsit	=	missatge variable,señal de tráfico	=	mensaje variable,,,,,,,,,,,senyal de trànsit,missatge variable,señal de tráfico,mensaje variable,21426
traffic_sign,yes,traffic_sign=yes,,senyal de trànsit	=	sí,señal de tráfico	=	sí,23084,,22887,0,195,,2,,No,1,senyal de trànsit,sí,señal de tráfico,sí,21330
traffic_sign:backward,DE:325.1,,,senyal de trànsit: al revés	=	DE:325.1,señal de tráfico: al revés	=	DE:325.1,,,,,,,,,,,senyal de trànsit: al revés,DE:325.1,señal de tráfico: al revés,DE:325.1,21443
traffic_sign:backward,DE:325.2,,,senyal de trànsit: al revés	=	DE:325.2,señal de tráfico: al revés	=	DE:325.2,,,,,,,,,,,senyal de trànsit: al revés,DE:325.2,señal de tráfico: al revés,DE:325.2,21444
traffic_sign:direction,backward,traffic_sign:direction=backward,,senyal_de_tràfic:direcció	=	cap enrere,señal_de_tráfico:dirección	=	hacia atrás,32710,,32654,0,56,,,,No,3,senyal_de_tràfic:direcció,cap enrere,señal_de_tráfico:dirección,hacia atrás,21446
traffic_sign:direction,forward,traffic_sign:direction=forward,,senyal_de_tràfic:direcció	=	davanter,señal_de_tráfico:dirección	=	delantero,46555,,46500,0,55,,,,No,3,senyal_de_tràfic:direcció,davanter,señal_de_tráfico:dirección,delantero,21445
traffic_sign:forward,DE:325.1,,,senyal de trànsit: endavant	=	DE:325.1,señal de tráfico: adelante	=	DE:325.1,,,,,,,,,,,senyal de trànsit: endavant,DE:325.1,señal de tráfico: adelante,DE:325.1,21447
traffic_sign:forward,DE:325.2,,,senyal de trànsit: endavant	=	DE:325.2,señal de tráfico: adelante	=	DE:325.2,,,,,,,,,,,senyal de trànsit: endavant,DE:325.2,señal de tráfico: adelante,DE:325.2,21448
traffic_signals,continuous_green,,,Senyals de trànsit	=	verd continu,Señales de tráfico	=	verde continuo,,,,,,,,,,,Senyals de trànsit,verd continu,Señales de tráfico,verde continuo,21452
traffic_signals,pedestrian_crossing,traffic_signals=pedestrian_crossing,,,,20030,,20021,0,7,,2,,Yes,,,,,,6936
traffic_signals,signal,traffic_signals=signal,,Senyals de trànsit	=	senyal,Señales de tráfico	=	señal,712693,0,710489,0,2202,,2,,No,,Senyals de trànsit,senyal,Señales de tráfico,señal,21449
traffic_signals,traffic_lights,traffic_signals=traffic_lights,,Senyals de trànsit	=	semàfors,Señales de tráfico	=	semáforos,110296,,110227,0,69,,,,Yes,,Senyals de trànsit,semàfors,Señales de tráfico,semáforos,21450
traffic_signals,tram_priority,,,Senyals de trànsit	=	prioritat de tramvia,Señales de tráfico	=	prioridad de tranvía,,,,,,,,,,,Senyals de trànsit,prioritat de tramvia,Señales de tráfico,prioridad de tranvía,21451
traffic_signals:countdown,yes,traffic_signals:countdown=yes,,,,13816,,9492,,4324,,,,No,,,,,,9790
traffic_signals:direction,backward,traffic_signals:direction=backward,,senyals_de_tràfic:direcció	=	cap enrere,señales_de_tráfico:dirección	=	hacia atrás,184272,,183517,0,754,,1,,No,6,senyals_de_tràfic:direcció,cap enrere,señales_de_tráfico:dirección,hacia atrás,21454
traffic_signals:direction,both,traffic_signals:direction=both,,senyals_de_tràfic:direcció	=	ambdues coses,señales_de_tráfico:dirección	=	ambas cosas,51901,,51875,0,26,,,,No,5,senyals_de_tràfic:direcció,ambdues coses,señales_de_tráfico:dirección,ambas cosas,21455
traffic_signals:direction,forward,traffic_signals:direction=forward,,senyals_de_tràfic:direcció	=	davanter,señales_de_tráfico:dirección	=	delantero,449819,,448850,0,969,,,,No,6,senyals_de_tràfic:direcció,davanter,señales_de_tráfico:dirección,delantero,21453
traffic_signals:sound,no,traffic_signals:sound=no,,senyals_de_trànsit:so	=	no,señales_de_tráfico:sonido	=	no,213806,,206868,0,6938,,,,Yes,8,senyals_de_trànsit:so,no,señales_de_tráfico:sonido,no,21456
traffic_signals:sound,yes,traffic_signals:sound=yes,,senyals_de_trànsit:so	=	sí,señales_de_tráfico:sonido	=	sí,199373,,180312,0,19061,,,,Yes,8,senyals_de_trànsit:so,sí,señales_de_tráfico:sonido,sí,21457
traffic_signals:vibration,no,traffic_signals:vibration=no,,senyals_de_tràfic: vibració	=	no,señales_de_tráfico:vibración	=	no,232274,,217317,0,14957,,,,No,6,senyals_de_tràfic: vibració,no,señales_de_tráfico:vibración,no,21458
traffic_signals:vibration,yes,traffic_signals:vibration=yes,,senyals_de_tràfic: vibració	=	sí,señales_de_tráfico:vibración	=	sí,100619,,95642,0,4977,,,,No,6,senyals_de_tràfic: vibració,sí,señales_de_tráfico:vibración,sí,21459
trail_visibility,bad,trail_visibility=bad,,rastre_visibilitat	=	dolent,rastro_visibilidad	=	malo,127708,,17,,127650,0,41,,No,9,rastre_visibilitat,dolent,rastro_visibilidad,malo,21463
trail_visibility,excellent,trail_visibility=excellent,,rastre_visibilitat	=	excel·lent,rastro_visibilidad	=	excelente,204511,,104,,204214,0,193,,No,5,rastre_visibilitat,excel·lent,rastro_visibilidad,excelente,21461
trail_visibility,good,trail_visibility=good,,rastre_visibilitat	=	bé,rastro_visibilidad	=	bueno,270574,,40,,270329,0,205,,No,5,rastre_visibilitat,bé,rastro_visibilidad,bueno,21460
trail_visibility,horrible,trail_visibility=horrible,,rastre_visibilitat	=	horrible,rastro_visibilidad	=	horrible,36345,,25,,36310,,10,,No,10,rastre_visibilitat,horrible,rastro_visibilidad,horrible,21464
trail_visibility,intermediate,trail_visibility=intermediate,,rastre_visibilitat	=	intermedi,rastro_visibilidad	=	intermedio,183621,,25,,183521,0,75,,No,8,rastre_visibilitat,intermedi,rastro_visibilidad,intermedio,21462
trail_visibility,no,trail_visibility=no,,rastre_visibilitat	=	no,rastro_visibilidad	=	no,20657,,12,,20642,,3,,No,10,rastre_visibilitat,no,rastro_visibilidad,no,21465
trailblazed,cairns,,,pioner	=	fites,pionero	=	mojones,,,,,,,,,,,pioner,fites,pionero,mojones,21467
trailblazed,no,trailblazed=no,,,,10846,,5,,10735,,106,,No,3,,,,,12413
trailblazed,poles,,,pioner	=	pals,pionero	=	postes,,,,,,,,,,,pioner,pals,pionero,postes,21468
trailblazed,symbols,trailblazed=symbols,,pioner	=	símbols,pionero	=	simbolos,50113,,147,,49880,,86,,Yes,3,pioner,símbols,pionero,simbolos,21469
trailblazed,yes,trailblazed=yes,,pioner	=	sí,pionero	=	sí,42525,,56,,40855,,1614,0,No,3,pioner,sí,pionero,sí,21466
trailer:type,motorcycle,,,remolc: tipus	=	motocicleta,remolque:tipo	=	motocicleta,,,,,,,,,,,remolc: tipus,motocicleta,remolque:tipo,motocicleta,21470
trailhead,*,,,començament del sender	=	*,comienzo del sendero	=	*,,,,,,,,,,,començament del sender,*,comienzo del sendero,*,21471
train,no,,,tren	=	no,tren	=	no,,,,,,,,,,,tren,no,tren,no,21473
train,yes,train=yes,,tren	=	sí,tren	=	sí,278259,,180415,0,89245,0,8599,0,Yes,10,tren,sí,tren,sí,21472
training,art,,,capacitació	=	Art,capacitación	=	Arte,,,,,,,,,,,capacitació,Art,capacitación,Arte,21474
training,aviation,,,capacitació	=	aviació,capacitación	=	aviación,,,,,,,,,,,capacitació,aviació,capacitación,aviación,21475
training,computer,,,capacitació	=	ordinador,capacitación	=	computadora,,,,,,,,,,,capacitació,ordinador,capacitación,computadora,21476
training,driving,,,capacitació	=	conduint,capacitación	=	conduciendo,,,,,,,,,,,capacitació,conduint,capacitación,conduciendo,21477
training,language,,,capacitació	=	idioma,capacitación	=	idioma,,,,,,,,,,,capacitació,idioma,capacitación,idioma,21479
training,music,,,capacitació	=	música,capacitación	=	música,,,,,,,,,,,capacitació,música,capacitación,música,21480
training,sport,,,capacitació	=	esport,capacitación	=	deporte,,,,,,,,,,,capacitació,esport,capacitación,deporte,21478
tram,yes,tram=yes,,tramvia	=	sí,tranvía	=	sí,99758,,65880,0,31508,,2370,0,Yes,8,tramvia,sí,tranvía,sí,21481
transformer,auto,,,transformador	=	auto,transformador	=	auto,,,,,,,,,,,transformador,auto,transformador,auto,21483
transformer,auxiliary,,,transformador	=	auxiliar,transformador	=	auxiliar,,,,,,,,,,,transformador,auxiliar,transformador,auxiliar,21484
transformer,converter,,,transformador	=	convertidor,transformador	=	convertidor,,,,,,,,,,,transformador,convertidor,transformador,convertidor,21485
transformer,distribution,transformer=distribution,,transformador	=	distribució,transformador	=	distribución,279732,,273246,1,6481,,5,,Yes,6,transformador,distribució,transformador,distribución,21482
transformer,generator,,,transformador	=	generador,transformador	=	generador,,,,,,,,,,,transformador,generador,transformador,generador,21486
transformer,main,transformer=main,,transformador	=	principal,transformador	=	principal,57359,,57247,0,112,,,,Yes,3,transformador,principal,transformador,principal,21487
transformer,phase_angle_regulator,,,transformador	=	regulador d'angle de fase,transformador	=	regulador de ángulo de fase,,,,,,,,,,,transformador,regulador d'angle de fase,transformador,regulador de ángulo de fase,21488
transformer,traction,,,transformador	=	tracció,transformador	=	tracción,,,,,,,,,,,transformador,tracció,transformador,tracción,21490
transformer,yes,,,transformador	=	si,transformador	=	si,,,,,,,,,,,transformador,si,transformador,si,21489
tree_form,natural,tree_form=natural,,arbre_forma	=	natural,árbol_forma	=	natural,46067,,46053,0,14,,,,No,1,arbre_forma,natural,árbol_forma,natural,21491
trees,almond_trees,,,arbres	=	ametllers,árboles	=	almendros,,,,,,,,,,,arbres,ametllers,árboles,almendros,21502
trees,apple_trees,trees=apple_trees,,arbres	=	Arbres de poma,árboles	=	Árboles de manzana,25107,,494,,23818,,795,0,Yes,4,arbres,Arbres de poma,árboles,Árboles de manzana,21496
trees,avocado_trees,,,arbres	=	arbres_d'alvocat,árboles	=	arboles_de_aguacate,,,,,,,,,,,arbres,arbres_d'alvocat,árboles,arboles_de_aguacate,21504
trees,banana_plants,trees=banana_plants,,arbres	=	plantes_de_banano,árboles	=	plantas_de_banano,22132,,74,,21591,,467,,Yes,4,arbres,plantes_de_banano,árboles,plantas_de_banano,21495
trees,blueberry_plants,,,arbres	=	blueberry_plants,árboles	=	blueberry_plants,,,,,,,,,,,arbres,blueberry_plants,árboles,blueberry_plants,21506
trees,cacao_trees,,,arbres	=	arbres de cacau,árboles	=	arboles de cacao,,,,,,,,,,,arbres,arbres de cacau,árboles,arboles de cacao,21517
trees,cashew_trees,,,arbres	=	anacards,árboles	=	anacardos,,,,,,,,,,,arbres,anacards,árboles,anacardos,21516
trees,cherry_trees,,,arbres	=	cirerers,árboles	=	cerezos,,,,,,,,,,,arbres,cirerers,árboles,cerezos,21513
trees,coconut_palms,trees=coconut_palms,,arbres	=	palmeres_de_coco,árboles	=	palmeras_de_coco,11338,,762,,9784,,792,0,Yes,4,arbres,palmeres_de_coco,árboles,palmeras_de_coco,21498
trees,coffea_plants,trees=coffea_plants,,arbres	=	cafe_plantes,árboles	=	cafe_plantas,59482,,,,57098,0,2384,0,Yes,4,arbres,cafe_plantes,árboles,cafe_plantas,21493
trees,date_palms,,,arbres	=	palmeres datileres,árboles	=	palmeras datileras,,,,,,,,,,,arbres,palmeres datileres,árboles,palmeras datileras,21501
trees,durian_trees,,,arbres	=	arbres de durià,árboles	=	árboles de durián,,,,,,,,,,,arbres,arbres de durià,árboles,árboles de durián,21518
trees,hazel_plants,,,arbres	=	avellana_plantes,árboles	=	avellana_plantas,,,,,,,,,,,arbres,avellana_plantes,árboles,avellana_plantas,21503
trees,hop_plants,,,arbres	=	llúpol_plantes,árboles	=	lúpulo_plantas,,,,,,,,,,,arbres,llúpol_plantes,árboles,lúpulo_plantas,21505
trees,macadamia_trees,,,arbres	=	macadamia_trees,árboles	=	macadamia_trees,,,,,,,,,,,arbres,macadamia_trees,árboles,macadamia_trees,21512
trees,mango_trees,,,arbres	=	arbres_de_mango,árboles	=	árboles_de_mango,,,,,,,,,,,arbres,arbres_de_mango,árboles,árboles_de_mango,21509
trees,nopal_plants,,,arbres	=	plantes_de_nopal,árboles	=	plantas_de_nopal,,,,,,,,,,,arbres,plantes_de_nopal,árboles,plantas_de_nopal,21515
trees,oil_palms,trees=oil_palms,,arbres	=	palmes_d'oli,árboles	=	palmas_de_aceite,28094,,379,,26180,,1535,0,Yes,4,arbres,palmes_d'oli,árboles,palmas_de_aceite,21494
trees,olive_trees,trees=olive_trees,,arbres	=	Oliveres,árboles	=	Olivos,85797,,1321,,77802,0,6674,0,Yes,4,arbres,Oliveres,árboles,Olivos,21492
trees,orange_trees,,,arbres	=	tarongers,árboles	=	naranjos,,,,,,,,,,,arbres,tarongers,árboles,naranjos,21500
trees,papaya_trees,,,arbres	=	arbres_de_papaya,árboles	=	árboles_de_papaya,,,,,,,,,,,arbres,arbres_de_papaya,árboles,árboles_de_papaya,21508
trees,pineapple_plants,,,arbres	=	plantes_de_pina,árboles	=	plantas_de_pina,,,,,,,,,,,arbres,plantes_de_pina,árboles,plantas_de_pina,21499
trees,pitaya_plants,,,arbres	=	pitaya_plantes,árboles	=	pitaya_plantas,,,,,,,,,,,arbres,pitaya_plantes,árboles,pitaya_plantas,21510
trees,rubber_trees,,,arbres	=	Arbres de goma,árboles	=	Arboles de goma,,,,,,,,,,,arbres,Arbres de goma,árboles,Arboles de goma,21511
trees,tea_plants,trees=tea_plants,,arbres	=	plantes_de_te,árboles	=	plantas_de_te,18517,,5,,18298,,214,,Yes,4,arbres,plantes_de_te,árboles,plantas_de_te,21497
trees,tequila_agave,,,arbres	=	tequila_agave,árboles	=	tequila_agave,,,,,,,,,,,arbres,tequila_agave,árboles,tequila_agave,21514
trees,yes,,,arbres	=	si,árboles	=	si,,,,,,,,,,,arbres,si,árboles,si,21507
triangulation_point,yes,,,punt_de_triangulació	=	sí,punto_de_triangulación	=	sí,,,,,,,,,,,punt_de_triangulació,sí,punto_de_triangulación,sí,21519
triple_tower,yes,triple_tower=yes,,torre_triple	=	sí,torre_triple	=	sí,18309,,18308,0,1,,,,No,2,torre_triple,sí,torre_triple,sí,21520
trolley_wire,no,trolley_wire=no,,,,14782,,1,,14780,,1,,No,2,,,,,9183
trolley_wire,yes,trolley_wire=yes,,trolley_wire	=	sí,trolley_wire	=	sí,96123,,,,96122,0,1,,Yes,3,trolley_wire,sí,trolley_wire,sí,21521
trolleybus,yes,trolleybus=yes,,trolebús	=	sí,trolebús	=	sí,48853,,45714,0,2333,,806,0,No,7,trolebús,sí,trolebús,sí,21522
tumulus,round_tomb,tumulus=round_tomb,,túmul	=	tomba_rodona,túmulo	=	tumba_redonda,35720,,35704,0,16,,,,No,,túmul,tomba_rodona,túmulo,tumba_redonda,21523
tunnel,avalanche_protector,,,túnel	=	protector_d'avalanxes,túnel	=	protector_de_avalanchas,,,,,,,,,,,túnel,protector_d'avalanxes,túnel,protector_de_avalanchas,21530
tunnel,building_passage,tunnel=building_passage,,túnel	=	edifici_passatge,túnel	=	edificio_pasaje,389187,,212,,388944,0,31,,Yes,12,túnel,edifici_passatge,túnel,edificio_pasaje,21526
tunnel,canal,,,túnel	=	canal,túnel	=	canal,,,,,,,,,,,túnel,canal,túnel,canal,21532
tunnel,covered,,,túnel	=	cobert,túnel	=	cubierto,,,,,,,,,,,túnel,cobert,túnel,cubierto,21529
tunnel,culvert,tunnel=culvert,,túnel	=	claveguera,túnel	=	alcantarilla,3727335,0,1488,,3725780,0,67,,Yes,13,túnel,claveguera,túnel,alcantarilla,21524
