key,value,definition,
shop,pastry,tienda	=	Pastelería,🍝
shop,pawnbroker,tienda	=	prestamista,🥐
shop,pépinière,tienda	=	pépiniere,💰
shop,perfumery,tienda	=	perfumería,🌱
shop,pest_control,tienda	=	control de plagas,♣️
shop,pet,tienda	=	mascota,🐛
shop,pet_grooming,tienda	=	aseo_de_mascotas,🐕
shop,pharmacy,tienda	=	farmacia,🧽
shop,photo,tienda	=	foto,💊
shop,photo_studio,tienda	=	estudio fotográfico,📷
shop,photography,tienda	=	fotografía,📸
shop,plant_hire,tienda	=	alquiler de plantas,📸
shop,pottery,tienda	=	cerámica,🏗️
shop,printing,tienda	=	impresión,🏺
shop,provisions,tienda	=	provisiones,🖨️
shop,rental,tienda	=	alquiler,🍖
shop,rice,tienda	=	arroz,🔥
shop,storage_rental,tienda	=	alquiler_de_almacenamiento,🍚
shop,swimming_pool,tienda	=	alberca,📦
shop,systembolaget,tienda	=	sistemabolaget,🏊
shop,tyres,tienda	=	neumáticos,🍾
shop,variety_store,tienda	=	Tienda de variedades,
shop,window,tienda	=	ventana,🛍️
shop,window_blind,tienda	=	persiana de la ventana,🏠
shop,window_tinting,tienda	=	tintado de ventanas,
shop,windows,tienda	=	ventanas,
short_name,USPS,nombre corto	=	USPS,
shoulder,both,hombro	=	ambas cosas,
shoulder,no,hombro	=	no,
shoulder,right,hombro	=	Correcto,
shrubbery:density,dense,shrubbery:densidad=acera,
side,left,lado	=	izquierda,
side,right,lado	=	Correcto,
sides,1,lados	=	*,
sides,2,lados	=	*,
sidewalk,both,acera	=	ambas cosas,
sidewalk,left,acera	=	izquierda,
sidewalk,no,acera	=	no,
sidewalk,none,acera	=	ninguna,
sidewalk,right,acera	=	Correcto,
sidewalk,separate,acera	=	separado,
sidewalk,sidepath,acera	=	camino lateral,
sidewalk:both,no,densa:ambos=ninguna,
sidewalk:both,separate,acera: ambos	=	separado,
sidewalk:both:surface,asphalt,acera:ambos:superficie	=	asfalto,
sidewalk:both:surface,concrete,acera:ambos:superficie=acera,
sidewalk:both:surface,paving_stones,acera:ambos:superficie	=	adoquines,
sidewalk:both:surface,rock,acera:ambos:superficie	=	roca,
sidewalk:left,no,acera: izquierda	=	no,
sidewalk:left,separate,acera: izquierda	=	separado,
sidewalk:left:surface,asphalt,concreta:a la izquierda:acera=de,
sidewalk:left:surface,paving_stones,asfalto de la superficie:a la izquierda:la superficie=que adoquina_casquete,
sidewalk:right,no,acera: derecha	=	no,
sidewalk:right,separate,acera: derecha	=	separado,
sidewalk:right:surface,asphalt,acera:derecha:superficie	=	asfalto,
sidewalk:right:surface,paving_stones,acera:derecha:superficie	=	adoquines,
signal_station,bridge,estación de señales	=	puente,
signal_station,firing,estación de señales	=	disparo,
signal_station,international_port_traffic,estación de señales	=	tráfico portuario internacional,
signal_station,lock,estación de señales	=	cerrar,
signal_station,telegraph,estación de señales	=	telégrafo,
signal_station,tide_gauge,estación de señales	=	mareógrafo,
signal_station,tide_scale,estación de señales	=	escala de mareas,
signal_station,traffic,estación de señales	=	tráfico,
signal_station,weather,estación de señales	=	clima,
signpost,forestry_compartment,señalizar	=	compartimento forestal,
sinkhole,bluehole,sumidero	=	agujero azul,
sinkhole,doline,sumidero	=	dolina,
sinkhole,estavelle,sumidero	=	estavelle,
sinkhole,pit,sumidero	=	foso,
sinkhole,ponor,sumidero	=	ponor,
site,geodesic,sitio	=	geodésico,
site,mall,sitio	=	centro comercial,
site,parking,sitio	=	estacionamiento,
site,piste,sitio	=	pista,
site,stop_area,sitio	=	parada_área,
site,venue,sitio	=	evento,
site,wind_farm,sitio	=	Granja eólica,
site_type,baths,tipo de sitio	=	balneario,
site_type,bigstone,tipo de sitio	=	Piedra grande,
site_type,city,tipo de sitio	=	ciudad,
site_type,crannog,tipo de sitio	=	crannog,
site_type,enclosure,tipo de sitio	=	recinto,
site_type,fortification,tipo_sitio	=	fortificación,
site_type,hut_circle,tipo de sitio	=	choza círculo,
site_type,megalith,tipo_sitio	=	megalito,
site_type,mineral_extraction,tipo_sitio	=	extracción_de_minerales,
site_type,minilith,tipo de sitio	=	minilito,
site_type,necropolis,tipo_sitio	=	necrópolis,
site_type,petroglyph,tipo de sitio	=	petroglifo,
site_type,ringfort,tipo de sitio	=	fortificación,
site_type,roman_circus,tipo de sitio	=	circo romano,
site_type,roman_villa,tipo de sitio	=	villa romana,
site_type,settlement,tipo_sitio	=	asentamiento,
site_type,tumulus,tipo_sitio	=	túmulo,
ski,no,esquí	=	no,
smoking,*,de fumar	=	*,
smoking,no,de fumar	=	no,
smoking,outside,de fumar	=	fuera de,
smoothness,bad,suavidad	=	malo,
smoothness,excellent,suavidad	=	excelente,
smoothness,good,suavidad	=	bueno,
smoothness,horrible,suavidad	=	horrible,
smoothness,impassable,suavidad	=	infranqueable,
smoothness,intermediate,suavidad	=	enterrar,
smoothness,very_bad,suavidad	=	muy mal,
smoothness,very_horrible,suavidad	=	muy horrible,
snowmobile,designated,motonieve	=	designado,
snowmobile,no,motonieve	=	no,
social_facility,ambulatory_care,instalaciones_sociales	=	cuidado ambulatorio,
social_facility,assisted_living,instalaciones_sociales	=	vida asistida,
social_facility,clothing_bank,instalación social	=	banco de ropa,
social_facility,day_care,instalaciones_sociales	=	guardería,
social_facility,food_bank,instalaciones_sociales	=	Banco de comida,
social_facility,group_home,instalaciones_sociales	=	inicio_del_grupo,
social_facility,hospice,instalación social	=	hospicio,
social_facility,nursing_home,instalaciones_sociales	=	asilo_de_ancianos,
social_facility,outreach,instalaciones_sociales	=	superar a,
social_facility,shelter,instalaciones_sociales	=	abrigo,
social_facility,soup_kitchen,instalación social	=	comedor de beneficencia,
social_facility,workshop,instalaciones_sociales	=	taller,
social_facility:for,child,social_facility:para	=	niño,
social_facility:for,disabled,social_facility:para	=	desactivado,
social_facility:for,homeless,social_facility:para	=	Vagabundo,
social_facility:for,juvenile,social_facility:para	=	juvenil,
social_facility:for,mental_health,social_facility:para	=	salud mental,
social_facility:for,senior,social_facility:para	=	sénior,
socket:chademo,1,de huesos:chademo=1,
socket:type2,1,casquete:type2=1,
socket:type2,2,enchufe: tipo 2	=	*,
socket:type2_combo,1,casquete:type2_combo=1,
socket:type2:output,22 kW,casquete:type2:salida=22 kW,
source,*,fuente	=	*,
source,#opendri-comoros,fuente=#opendri-comoros,
source,cadastre-dgi-fr_source_:_Direction_Générale_des_Finances_Publiques_-_Cadastre_;_mise_à_jour_:_2008,fuente	=	catastro-dgi-fr fuente : Direction Générale des Finances Publiques - Catastro ; puesta al día: 2008,
source_dat,2021,fuente_dat=2021,
source_ref,http://nlftp.mlit.go.jp/ksj/jpgis/datalist/KsjTmplt-A13.html,fuente_ref=http://nlftp.mlit.go.jp/ksj/jpgis/datalist/ksjtmplt-a13.html,
source_ref:name,http://data.gov.au/dataset/36f1ca48-ed2d-4a58-a15b-6fb4b97fdbd7,fuente_ref:nombre=http://data.gov.au/dataset/36f1ca48-ed2d-4a58-a15b-6fb4b97fdbd7,
source_ref:url,https://www.flickr.com/photos/openstreetmap-albania,fuente_ref:url=https://www.flickr.com/photos/openstreetmap-albania,
source_ref:url,https://www.flickr.com/photos/openstreetmap-albania/,fuente_ref:url	=	https://www.flickr.com/photos/openstreetmap-albania/,
source:addr,*,fuente: dirección	=	*,
source:addr,Chapel Hill Open Data,fuente:addr=Cerro de Capilla fuente de,
source:addr,cuzk:ruian,fuente: dirección	=	cuzk:ruian,
source:addr,GURS,fuente: dirección	=	GURS,
source:addr,ЕГРН,fuente: dirección	=	ЕГРН,
source:addr:date,1995-01-01,fuente:dirección:fecha	=	*,
source:addr:date,2021-01-01,fuente:dirección:fecha	=	*,
source:addr:housenumber,interpolation,Dato Abierto:addr:housenumber=fuente,
source:addr:housenumber,survey,de interpolación:addr:housenumber=fuente,
source:addr:postcode,code-point_open,fuente:dirección:código postal	=	código-punto_abierto,
source:addr:postcode,OS Opendata Codepoint,de #estudio:addr:postcode=OS Opendata Codepoint,
source:addr:postcode,OS_Open_Data_Codepoint,fuente:dirección:código postal	=	OS_Open_Data_Codepoint,
source:addr:postcode,OS_Opendata_Codepoint,fuente:dirección:código postal	=	OS_Opendata_Codepoint,
source:addr:street,survey,fuente:addr:fuente=de,
source:addr:version,2016-04-01,fuente:dirección:versión	=	*,
source:address,Helsingborgs kommun,#estudio de la calle:alocución=Helsingborgs kommun,
source:address,Helsingborgs_kommun,Dirección de la fuente	=	Helsingborgs_kommun,
source:area,Bing,fuente:área	=	Bing,
source:building,Bing,fuente:edificio	=	Bing,
source:building,OpenData Land Nordrhein-Westfalen - Hausumringe,fuente:construyendo=OpenData Tierra Nordrhein-Westfalen - Hausumringe,
source:building,OS_OpenData_StreetView,fuente:edificio	=	OS_OpenData_StreetView,
source:building,WroclawGIS,fuente:edificio	=	BreslaviaGIS,
source:conscriptionnumber,kapor2,fuente: número de conscripción	=	kapor2,
source:construction_date,GURS,fuente:cita_de construcción=GURS,
source:damage,survey,fuente: daño	=	encuesta,
source:damage:Chido,CNES / Airbus,fuente:daño:Chido=CNES / fuente,
source:data,cugir.library.cornell.edu & gis.ny.gov/gisdata,de Airbus:dato=cugir.library.cornell.edu & gis.ny.gov/gisdata,
source:data,cugir.library.cornell.edu_&_gis.ny.gov/gisdata,datos fuente	=	cugir.library.cornell.edu_&_gis.ny.gov/gisdata,
source:data,https://gis.ny.gov/gisdata,datos fuente	=	https://gis.ny.gov/gisdata,
source:date,2025-08-20,fuente:cita=2025-08-20,
source:date,*,fuente:fecha	=	*,
source:description,dadosabertos.cm-lisboa.pt,fuente:descripción=dadosabertos.cm-lisboa.pt,
source:destination,mapillary,origen Destino	=	mapillar,
source:ele,barometric,fuente:ele	=	barométrico,
source:ele,BDOrtho IGN Hydroghaphie,fuente:ele=BDOrtho IGN Hydroghaphie,
source:ele,BDOrtho_IGN_Hydroghaphie,fuente:ele	=	BDOrtho_IGN_Hydroghaphie,
source:ele,BDOrtho_IGN_Hydrographie,fuente:ele	=	BDOrtho_IGN_Hydrographie,
source:ele,gpx,fuente:ele	=	gpx,
source:ele,MDT5,fuente:ele	=	MDT5,
source:en,Bayamon_Municipality,fuente:es	=	Bayamón_Municipio,
source:en,Bayamón_Municipality,fuente:es	=	Bayamón_Municipio,
source:en,Guaynabo_Municipality,fuente:es	=	Guaynabo_Municipio,
source:en,Municipality_of_Caguas,fuente:es	=	Municipio_de_Caguas,
source:en,"National-Land Numerical Information (Forest) 2006, MLIT Japan","fuente:en=Nacional-Aterrizar Información Numérica (Bosque) 2006, MLIT fuente",
source:en,"National-Land_Numerical_Information_(Forest)_2006,_MLIT_Japan","fuente:es	=	National-Land_Numerical_Information_(Bosque)_2006,_MLIT_Japón",
source:file,http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/BD_Municipios-Entidades.zip,archivo fuente	=	http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/BD_Municipios-Entidades.zip,
source:file,http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/NGBE_de_caracter_Provisional.zip,archivo fuente	=	http://centrodedescargas.cnig.es/CentroDescargas/equipamiento/NGBE_de_caracter_Provisional.zip,
source:filename,buildings.gml,fuente: nombre de archivo	=	edificios.gml,
source:footprint,Adjusted MS Footprints,de Japón:huella=fuente de Huellas,
source:footprint,Adjusted_MS_Footprints,fuente:huella	=	Huellas_MS_Ajustadas,
source:geometry,*,fuente: geometría	=	*,
source:geometry,ACT2016,fuente: geometría	=	ley2016,
source:geometry,ACTMapiRoads,fuente: geometría	=	ACTMapiCarreteras,
source:geometry,ACTMapiTP,fuente: geometría	=	ACTMapiTP,
source:geometry,Aerial photogrammetry,de SEÑORA Ajustada:geometría=fuente de,
source:geometry,Bing,fuente: geometría	=	Bing,
source:geometry,GURS,fuente: geometría	=	GURS,
source:geometry,LPI_NSW_Imagery,fuente: geometría	=	Imágenes LPI NSW,
source:geometry,NPWS_Estate,fuente: geometría	=	Finca NPWS,
source:geometry,NSW_LPI_Base_Map,fuente: geometría	=	Mapa base de LPI de Nueva Gales del Sur,
source:geometry,NSW_LPI_Imagery,fuente: geometría	=	Imágenes LPI de Nueva Gales del Sur,
source:geometry,PSMA_Admin_Boundaries,fuente: geometría	=	Límites de administración de PSMA,
source:geometry,webewid.powiatstarogard.pl,fotogrametría Aérea:geometría=webewid.powiatstarogard.pl,
source:geometry:date,2010,fuente:geometría:cita=2010,
source:geometry:date,8/27/2010-4/4/2011,fuente:geometría:fecha	=	*,
source:geometry:version,6,fuente:geometría:versión	=	*,
source:heritage,"data.gouv.fr, Ministère de la Culture - 2016","fuente:patrimonio=data.gouv.fr, Ministère de la Cultura - 2016",
source:heritage,"data.gouv.fr,_Ministère_de_la_Culture_-_2016","fuente: herencia	=	data.gouv.fr,_Ministère_de_la_Culture_-_2016",
source:hgv,MassGIS,fuente:hgv	=	MassGIS,
source:hgv,PennDOT_ftp://ftp.dot.state.pa.us/public/Bureaus/BOMO/MC/Publication411.pdf,fuente:hgv	=	PennDOT_ftp://ftp.dot.state.pa.us/public/Bureaus/BOMO/MC/Publication411.pdf,
source:hgv,"TxDOT’s Sign Guidelines and Applications Manual, Chapter 5, Section 6 Truck Routes https://onlinemanuals.txdot.gov/TxDOTOnlineManuals/TxDOTManuals/smk/truck_routes.htm","fuente:hgv=TxDOT  Directrices de Signo y Manual de Aplicaciones, Capítulo 5, Sección 6 Rutas de Camión https://onlinemanuals.txdot.gov/txdotonlinemanuals/txdotmanuals/smk/truck_routes.htm",
source:hgv:national_network,Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,fuente:hgv:red_nacional=Caltrans http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,
source:hgv:national_network,Caltrans_http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,fuente:hgv:red_nacional	=	Caltrans_http://www.dot.ca.gov/hq/traffops/trucks/truckmap/,
source:hgv:national_network,"CDOT_""Highway_Data_Explorer""","fuente:hgv:red_nacional	=	CDOT_""Highway_Data_Explorer""",
source:hgv:national_network,Title 23: Highways Part 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,fuente:hgv:Título_de=red nacional 23: Parte de Carreteras 658 http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&rgn=div5&view=text&node=23:1.0.1.7.33&idno=23,
source:hgv:state_network,NJDOT http://www.state.nj.us/transportation/about/rules/pdf/chapter32truckaccess.pdf,fuente:hgv:red_estatal=NJDOT http://www.state.nj.us/transportation/about/rules/pdf/chapter32truckaccess.pdf,
source:hgv:state_network,NJDOT_http://www.state.nj.us/transportation/about/rules/pdf/chapter32truckaccess.pdf,fuente: hgv: state_network	=	NJDOT_http://www.state.nj.us/transportation/about/rules/pdf/chapter32truckaccess.pdf,
source:hgv:state_network,NYSDOT https://www.dot.ny.gov/divisions/operating/oom/transportation-systems/repository/2010%20trk%20access%20bk.pdf,fuente:hgv:red_estatal=NYSDOT https://www.dot.ny.gov/divisions/operating/oom/transportation-systems/repository/2010%20trk%20acceso%20bk.Fuente,
source:hgv:state_network,NYSDOT_https://www.dot.ny.gov/divisions/operating/oom/transportation-systems/repository/2010%20trk%20access%20bk.pdf,fuente: hgv: state_network	=	NYSDOT_https://www.dot.ny.gov/divisions/operating/oom/transportation-systems/repository/2010%20trk%20access%20bk.pdf,
source:highway,schema_br2013,fuente:carretera	=	esquema_br2013,
source:highway_authority_ref,foi_request,de pdf:potestad_de carretera_ref=foi_fuente,
source:highway_classification,IBGE,de petición:clasificación_de carretera=IBGE,
source:highway:class:pl,https://edziennik.gddkia.gov.pl/DU_GDDKIA/2025/7/akt.pdf,fuente:carretera:clase:pl=https://edziennik.gddkia.gov.pl/du_gddkia/2025/7/akt.Fuente,
source:imagery,ESRI Sat & NYS Sat Imagery,de pdf:imaginería=ESRI Sentó & NYS fuente de,
source:imagery,ESRI_&_NYS_Sat_Imagery,fuente: imágenes	=	ESRI_&_NYS_Sat_Imágenes,
source:ja,国土数値情報（森林地域データ）平成18年　国土交通省,Imaginería Sentada:ja=国土数値情報（森林地域データ）平成18年　国土交通省,
source:lake,Review by So9q using LM Topographic Map,fuente:Reseña=de lago por So9q utilizando LM Topographic fuente,
source:lanes,Esri World Imagery,de Mapa:caminos=Esri fuente de,
source:lit,http://www.autobahn-bilder.de,Imaginería Mundial:encendido=http://www.autobahn-bilder.de,
